Кластер 1;Кластер 2;Кластер 3;Кластер 4
114;;1962;
148;;347;
768;;317;
-326;;114;
1109;;238;
90;;59;
48;;135.75;
66;;1501;
38;;332;
441;;22;
66;;162;
145;;168;
257;;432;
114;;135;
165.6666667;;155;
-118;;150;
324;;134;
123;;272;
441;;527;
138;;1962;
143;;776;
93;;264;
112;;146;
222;;68;
-359;;377;
125;;226;
428.5;;100;
327;;38;
-32;;330;
73.5;;322;
147;;1557;
35;;490;
58;;51;
366;;448;
156;;42;
481;;991;
43;;1815;
50;;98;
161;;144;
22;;294;
597;;234;
-452;;223;
302.5;;51;
104;;110;
23.66666667;;-335;
330;;241.5;
-93;;697;
262;;40;
347.6666667;;147;
-636;;358;
270.6666667;;1958;
92;;183;
193;;447.5;
260;;72;
358;;201.5;
148;;35;
400;;292;
363.5;;-422;
209;;106;
-690;;320;
461;;82;
307;;161;
525;;1476;
759;;285;
138;;6;
405;;-401;
100;;1280;
200;;393;
47;;161;
208.1666667;;384;
109;;70;
-1811;;65;
1040;;223;
1214;;58;
966.25;;557;
208;;412;
252;;251;
157;;320;
227.5;;198;
351;;235;
-452;;-3593;
717.5;;2249;
150;;537;
86;;15;
1784;;402;
314.5;;60;
-179;;210;
1853.5;;675;
764;;596;
15;;56;
17;;-454;
1783;;330;
174;;161;
-319;;83;
-195.5;;253;
535;;379;
105;;-404;
351;;37;
86;;-1043;
153;;-20;
635;;136;
14;;49;
294;;294;
298;;128;
338;;278;
189;;144;
120;;307;
168;;552;
47;;386;
586;;199;
233.3333333;;296;
-500;;349;
306;;100.75;
65;;240;
173.5;;77;
-532;;1517;
195;;144;
-604;;135;
1292;;116.5;
38;;36;
56;;55;
111;;84;
211;;79;
-604;;-432;
241;;951;
600;;291;
394.5;;67;
162;;591;
259;;-507;
445.5;;60;
93;;-1342;
79;;264;
1283;;521;
-604;;325;
43;;265;
145;;521;
922;;76;
154;;157;
-218;;531;
53;;126;
43;;65;
248;;163;
314;;32;
532;;-956;
491.5;;120;
17;;59;
325;;43;
230.3333333;;900;
38;;422;
-134;;153;
-119;;128;
39;;164;
-222;;127;
259;;-264.5;
600;;120;
96;;222;
160;;521;
227;;31;
956;;16;
157;;29;
157.5;;367;
165;;89;
-1303;;616;
1208;;179;
4;;33;
79;;528;
133.5;;613;
368.2857143;;723;
513;;68;
-537;;-114;
373;;2;
-311;;192;
172;;70;
270.6666667;;-25;
18;;71;
97;;193;
1508;;122;
240;;1230;
85;;320;
116;;146.5;
120;;417;
246;;337;
273;;201;
400.5;;230;
-604;;484;
97;;231;
373;;262;
276;;829;
114;;57;
281.8;;30;
30;;28;
399;;2364;
59;;368;
129.3333333;;13;
45;;880;
890;;225;
22;;163;
154;;50;
349;;1074;
9;;200;
401;;480;
791;;322;
108.3333333;;271.5;
93;;41;
429;;104;
138;;631;
398.5;;187;
-149;;463;
414;;164;
16;;-219;
204.5;;137;
-520;;871;
28;;252;
306;;-57;
414;;655;
71;;238;
-439;;53;
139;;-129;
25;;222;
349;;1142;
396.6666667;;79;
148;;76;
168;;266;
351.6666667;;156;
370;;439;
266;;111;
478;;554;
142;;26;
-636;;706;
491;;259;
388;;48;
128;;121;
442;;252;
74;;943;
174.25;;127;
-169;;337.5;
260;;97;
22;;303;
369;;62;
63;;198.3333333;
8;;63;
271;;58;
-157;;3042;
100.5;;233;
287;;323;
91;;189;
360;;270;
-477;;51;
573;;36;
241.6666667;;-39.5;
51;;85;
-155;;1502;
295;;35;
22;;1046;
-59;;160;
261;;169;
-636;;947;
434;;215;
399;;845;
126;;252;
101.6666667;;152;
79;;174;
447.6666667;;48;
513;;161;
675;;333;
64;;292.5;
-1208;;-413;
78;;-371;
164;;116;
211;;103;
393.25;;689;
35;;305;
425.5;;113.6666667;
162.5;;-83;
363;;330;
189;;420;
119;;234;
1583;;221;
342;;500;
-834;;252;
141;;223;
102;;68.5;
100;;280;
99.66666667;;859;
83;;88;
-86.2;;128;
323.8;;59;
353.5;;251;
128;;227;
40;;8;
453;;44;
442;;56;
433;;851;
61;;696;
-216;;284;
341;;-5;
162;;187;
-636;;143;
452;;235;
84;;88;
-11;;352;
-186;;307;
259;;249;
370;;115.5;
185;;24;
-1208;;318;
38;;164;
749;;170;
408;;887;
153;;3;
363;;212;
218;;651;
-404;;158;
-124;;59;
358;;-44;
338.6666667;;28;
92;;108;
144;;502;
61.25;;351;
142;;238;
600.75;;126;
397;;-22;
177.4;;196;
9;;390;
598;;480;
71;;308;
300;;522;
154;;933;
38;;401;
213;;163;
276;;55;
-308.5;;209;
250.25;;73;
-145;;656;
47;;1154;
119.3333333;;271;
205.5;;-687;
403.3333333;;22;
292.75;;198;
-1811;;38;
71.33333333;;491;
47;;839;
636;;-581;
381;;15;
153;;111.5;
-436;;192;
247;;629;
134;;387;
96;;209;
55;;79;
390.5;;198;
50;;439.3333333;
133;;255;
414;;29.33333333;
182;;128;
493;;35;
74;;250;
-604;;1894;
135;;-623;
199.5;;204;
58;;143;
-604;;-66;
628;;167;
186;;465;
-144.5;;541;
443;;51;
102;;142;
869;;60.5;
290;;148;
124.5;;303;
327.6666667;;498;
93;;10;
127;;308;
99;;144;
45;;154;
104;;145;
228;;352;
129;;1230;
197.6666667;;215;
-693;;46;
885;;468;
454;;70;
215;;88;
260;;184;
280;;280;
130;;220;
83;;3;
272;;521;
156;;-57;
205;;74;
45;;150;
109;;1861.5;
339;;379;
-604;;238;
1068;;195;
101;;65;
494;;177;
308;;209;
-441;;696.5;
-336;;92;
464;;61;
99;;-749;
88;;90;
89.5;;517;
-1208;;-31;
-121;;126;
197;;863.6666667;
103;;-307;
358;;67;
451.6666667;;110;
453;;498;
202.4;;969;
121;;112;
304;;381.5;
266;;89;
208;;104;
174;;182;
62;;1060;
140;;239;
204;;106;
220.75;;254;
68;;737;
310;;162.5;
3787;;212;
34;;125;
23;;514;
215;;-1682;
80;;130;
81.5;;125;
138;;107;
-848;;482;
204;;111;
187;;187;
55;;172;
548;;338;
20;;108;
271.6666667;;104;
154;;779;
795;;537;
-22;;706;
-578;;869;
110;;-293;
123;;261;
723;;343;
618;;249;
457;;517;
-604;;324;
877;;331;
-210;;423;
304;;355;
151.6666667;;1190;
208;;277;
687;;280;
55;;137;
-176;;189;
47;;224;
-27;;302;
171;;110;
638;;1035;
231;;-586;
120;;261;
227;;131;
110.2;;73;
-1135;;424;
171;;205;
-510;;440;
240;;186;
288;;-369;
208.5;;130;
128;;61;
216;;157;
361.5;;411;
-567;;52;
54;;4;
145;;-110;
176.3333333;;1073;
134.3333333;;100;
275;;112;
276;;355;
123.2;;929;
303;;237;
236;;163;
142;;933;
-90.33333333;;164;
606.5;;183;
69;;87;
189;;161;
696.5;;124.5;
661;;-93;
183.5;;44;
122;;795;
393;;338;
386;;2271;
229;;-29;
233;;708;
95;;303;
195;;41;
266;;386;
216;;1262;
19;;434;
34;;1360;
178;;414;
634.5;;196;
940.5;;112;
50;;176;
125;;484.5;
156;;432;
-604;;199;
569.5;;172;
15;;603;
43;;13;
684;;141;
217.5;;149;
489;;70;
306;;579;
259.4;;432;
144;;195;
293;;216;
299;;530;
28;;551;
224;;195;
226;;448.5;
138;;400;
-100;;807;
179;;328;
195;;385;
75;;284.6666667;
341;;1413;
306.3333333;;689;
-269;;527;
168;;1122;
33;;-40;
404;;330;
78;;629;
-174;;114;
50;;414;
617;;158;
117.3333333;;709;
165;;321;
463;;-338;
-280;;554;
149;;583;
46;;21;
-167;;280;
35.5;;200;
152;;38;
-146;;214;
144;;776;
-336;;365.6666667;
25;;963;
305.2;;1599;
169;;195;
71;;283;
481;;34;
265;;84;
550;;312;
654;;290;
18;;386;
-604;;123;
230;;527;
432;;900;
133;;349;
425;;174;
594;;-194;
955;;759;
270;;299;
130;;355;
176;;807.5;
58;;73;
128.5;;355.5;
-231;;49;
476;;259.5;
483;;611;
-622;;253;
-23;;-272;
380;;164;
222;;289;
115;;-7;
63;;1550;
140;;223;
89.5;;1309;
128;;326;
194;;308;
761;;427;
197.3333333;;398;
87;;900;
306;;1850;
-752;;120;
79;;37;
99.75;;599;
-135;;223;
532;;457;
511.3333333;;357;
130.5;;143;
293;;-102;
-355;;64;
49;;1230;
275;;247;
123;;212;
-604;;980;
-197;;30;
-394;;843;
1315;;215;
301.6666667;;876;
61;;351;
143;;327;
173;;410;
134;;768;
154.3333333;;222;
-636;;277;
80;;520;
-436;;554;
11;;-1076;
52;;1112;
248;;160;
3580;;417;
412;;427;
218;;965;
138;;189;
100.5;;552;
86;;90;
114;;57;
147;;387;
230;;358;
218;;215;
246;;330;
203;;93;
25;;613;
100;;10;
-34;;691;
266;;377;
723;;440;
-1603;;103;
104;;296;
239;;96;
47;;205;
251;;427.5;
399;;250;
158;;482.5;
6;;257;
-130;;864;
235;;76;
256;;1110;
369;;340;
311;;306;
120;;172;
-24;;150;
182;;616;
613;;886;
34;;115.5;
534;;150;
296;;313;
236;;75;
154.3333333;;54;
397;;168;
116;;1618;
109;;72;
310;;283;
206;;232;
423;;0;
344;;199;
161;;165;
159;;-840;
136;;392;
461;;593;
138;;265;
92.5;;489;
228;;19;
175.5;;791;
121;;-378;
50;;172;
-436;;366;
238;;382;
211;;-840;
60.5;;551;
-604;;-331;
-321;;236;
268;;57.5;
172;;774;
167;;20;
32;;37;
50;;290;
266;;200;
84;;101;
417;;537;
621;;214.5;
81.5;;30;
278;;233;
69;;565;
110;;887;
655;;168;
59;;38;
100;;329.5;
240;;343;
-159;;137;
13;;2525;
167;;1540;
102;;249;
-1764;;1037;
-770;;162;
135;;49;
26;;-519.5;
146;;168;
-604;;230;
60;;858;
724.5;;79;
363;;49;
779;;116;
153;;56;
997;;202;
179;;-594;
153;;72;
131;;-284;
54;;79;
117;;-461;
180;;65;
451.6666667;;126;
97.66666667;;568;
-231;;-293;
59;;160;
-595;;114;
79;;90;
168;;1850;
176.5;;-46;
-144;;1682.666667;
202;;190;
533.5;;108;
144;;265;
-336;;70;
28;;4;
117;;779;
86;;393;
118.6666667;;166;
-636;;202;
129.4;;174;
266;;569;
196;;1175;
48;;347;
70;;-883;
40;;1499;
204;;74;
142;;44;
492;;385.5;
486;;379;
-636;;-135;
22;;588;
17.66666667;;101;
180.6666667;;775;
57;;92;
43;;2;
1005.5;;247;
-536;;124;
-1715;;82;
275;;-842;
140;;18;
-281;;1265;
-572;;23;
-372;;241;
181;;478;
-295;;-158;
-436;;333;
322;;-274;
240;;383;
21;;707;
-261;;530.5;
138;;159;
161;;260;
8;;328;
529;;577;
133;;88;
174.5;;133;
307.5;;121;
1142.333333;;266;
312;;129.5;
241.5;;192.5;
1640;;489;
448;;52;
268;;94;
572.5;;255.3333333;
47;;165;
1175;;187;
119;;324;
410;;46;
576;;298.3333333;
462;;208;
326;;1161.5;
306;;19;
102.5;;-160;
83;;1003;
-336;;358;
194;;118;
7;;124;
252;;252;
133;;397;
53;;-1031;
1363;;606;
121;;211;
-48;;378;
306;;472;
166.5;;484;
170;;293;
165;;-428;
9;;88;
-59;;-427;
228.5;;1563;
-604;;430;
170;;336;
498;;236;
20;;1900;
-402;;836.5;
516;;807;
1360;;123;
-394;;104;
255.2;;136;
83;;129;
231;;295;
97;;188.5;
576;;8;
124;;89;
260;;280;
121;;-1026;
428;;1171.5;
138;;227;
25;;132;
66;;174;
133;;73.25;
-604;;776;
14;;1009;
212;;782;
49;;430;
69;;282;
258;;-396;
539;;2172;
-1208;;160;
86.5;;65;
299;;229;
257;;142;
296;;338;
82;;505;
421.6666667;;367;
177;;879;
-46;;-151.6666667;
202;;422;
459;;283;
273;;1969.666667;
363;;806;
3118;;585;
364;;310.5;
357.3333333;;280;
60.66666667;;742;
527;;182;
229;;267;
1187;;856.5;
216;;482;
-3;;510;
171;;219;
370;;380;
-117.5;;587;
-376;;289;
236.6666667;;199;
-604;;18;
86;;-166;
-570;;921;
54;;1499;
-1012;;470;
-1908;;95;
-604;;290;
156.6666667;;120;
107.5;;431;
-929;;334;
100;;59;
218;;202;
87;;9;
394;;325;
318;;668;
470;;67;
391;;377;
58;;278;
59;;1220;
287;;217.5;
480;;285;
354;;147;
477;;487;
39;;11;
360;;499;
131;;468;
163.5;;42;
118;;498;
41;;1095;
219.6666667;;6543;
1031;;256;
366;;399;
30;;1050;
170;;286;
138;;266;
-569;;258;
119;;143;
52.66666667;;693;
101.5;;5443;
-604;;302;
147;;2010;
395;;335;
386;;-11;
124;;36;
-604;;-1075;
579;;794;
557;;399;
120;;-257;
326.5;;249;
300;;175;
773.5;;414;
358;;856;
3;;236;
382;;-453.6666667;
304.6666667;;697;
255.2;;492;
226.5;;-528;
155.25;;537;
67;;19;
-355;;652;
133;;243;
105;;123;
105;;448;
390;;-507;
50;;500;
106;;2146;
191;;187;
174;;814;
72;;170;
133;;-284;
715;;-188;
29;;-212;
117;;-269;
439;;326;
216;;83;
196;;32;
43;;14;
363;;240;
104;;280;
362;;148.3333333;
124.5;;60;
437;;-321;
179;;141;
348;;1153;
7;;315;
-128;;-373;
-1207.5;;151;
123;;422;
246;;152;
480;;472;
164;;73;
154;;102;
86.5;;47;
428;;61;
52.5;;527;
364;;627;
179;;414;
307;;-675;
3132;;307.6666667;
136;;241;
569;;1005;
-189;;508;
104;;40;
143;;141;
240;;106;
649.5;;79;
207;;802;
358;;72;
207;;21;
247;;2899;
292;;177;
43;;-840;
250;;355;
3033;;600;
164;;314;
1450;;260;
1140;;119;
160.5;;235;
755;;-151;
-439;;678;
578;;312;
687;;128;
165;;-151;
46;;188;
135;;114;
324;;280;
447.5;;148;
-27;;86;
500;;-554;
-604;;990;
90;;9;
715;;-24;
3;;226;
310;;213;
-233;;153;
114;;600;
208;;14;
120;;606;
390;;215.5;
288;;958;
113;;164;
266;;187.5;
288;;125;
199;;40;
116;;115;
307;;303;
17;;478.6666667;
1094.5;;54;
29;;734;
431;;91;
245.2;;69;
14;;-269;
172;;349;
139;;79;
366;;756;
263;;-212;
189;;1166;
406;;717;
266;;526.5;
-288;;283;
742;;-477;
225;;648;
160.5;;348;
323;;550;
490;;418;
358;;97;
-84;;11;
111;;25;
277;;-11;
479;;287;
13;;190;
69;;324;
249;;266;
245;;69;
125;;279;
-10;;114.6666667;
121;;229;
84;;92;
320;;472;
155.5;;111.6666667;
54;;218;
49;;-117;
101;;741;
429;;558.5;
358;;186;
218;;403;
-636;;506;
295;;253;
308;;254;
4;;375;
-604;;254;
3237;;163;
477;;1270;
54;;66;
803;;-114;
-439;;-100;
227;;211;
33;;952;
329;;267;
288;;-994;
19;;416;
415;;168;
194;;99;
282;;385;
-378;;185.5;
69;;166;
124;;167;
15;;168;
232.6666667;;110;
349;;232;
35;;515;
638;;268;
2683;;98;
-24.5;;137;
858;;45;
105.5;;389;
-436;;457;
-3;;249;
-624;;5111;
1840;;367;
412;;390;
86;;240;
531;;1237;
37;;690;
196;;1645;
218;;1587;
144;;626;
-1272;;-255;
58;;571;
-617;;238;
66;;5;
47;;116;
-436;;698;
54.6;;55;
317;;345;
375;;-2120;
58.5;;30;
183;;-534;
147;;58;
154;;79;
130.5;;379;
240;;367;
-626;;86;
291;;149;
1323;;262;
-872;;299;
187;;144;
-509;;152;
242;;204.6666667;
43;;242;
907.5;;367;
88;;670;
64;;13;
243;;291;
239;;280;
16;;280;
-57;;-522;
470.5;;20;
163;;373;
123;;248;
103.5;;-89;
65;;44;
31;;443.5;
546.5;;285;
406;;226.5;
1384;;326;
66;;436;
-53;;364;
189;;946;
123;;732;
56;;1610;
284.5;;97;
260;;178;
484;;112;
-133;;958;
209;;236;
69.25;;1149;
-1208;;5443;
580;;177;
133;;-171;
149;;355;
544;;288;
423;;434;
238;;600;
133;;637;
-376;;116;
376;;513;
226;;1085;
146;;368;
-42.5;;127;
652;;308;
-614;;616;
-135;;2186;
126;;-558;
103.3333333;;-293;
306;;810.6666667;
-1208;;327.3333333;
-2415;;177.5;
94;;571;
256;;1136;
69;;75;
244;;479;
427;;-1629;
-397;;250;
188;;138;
385;;30;
715;;201;
96;;177;
22;;142;
324;;551;
-355;;-840;
1538;;323;
180.3333333;;1230;
29;;-293;
60;;134;
120;;520;
44;;4250;
494.5;;178;
277;;426;
976;;14;
676;;304;
38;;281;
-1323;;179;
51;;2999;
70;;551;
259;;63;
477;;-69;
227.5;;454;
69;;498;
-667;;280.3333333;
86;;188;
149;;233;
-86.33333333;;22;
1496;;589;
-498;;-840;
508;;602;
740;;133;
228.5;;534;
239;;659;
551;;539;
24;;259;
80;;251;
500;;775;
-429;;291;
-355;;203;
228;;118;
236;;-99;
714;;1075.5;
55;;301;
266;;178;
394;;398.6666667;
38;;331;
50;;297;
-119;;428;
130;;182;
172;;444;
130;;229;
363.5;;-109;
132;;951;
368;;-2;
120;;37;
526;;553;
-355;;-491;
167;;693;
-28;;22;
229;;34;
285;;97;
-604;;61;
123;;246;
69;;294;
1277;;196;
-604.5;;130;
-539;;196;
-38;;539;
-338;;480;
154;;430;
353;;120;
15.33333333;;720;
626.5;;85;
124;;145;
207;;197;
459;;360;
-109;;88;
47;;180;
138;;116;
235;;288;
364.5;;1814;
219;;56;
905;;-858;
830;;252;
155;;439;
444;;281;
28;;106;
325;;144;
123;;1200;
263;;79;
112;;120;
786;;92;
68;;82;
-1208;;130;
164.5;;194;
377.5;;44;
559;;855;
67;;477;
72;;795;
61.5;;713;
196.5;;408;
551.3333333;;2999;
161.5;;206;
55;;1158;
104;;2010;
165;;52;
152;;852;
82;;75;
1522;;184;
-381;;429;
-904;;203;
80.5;;38;
25;;264;
-128;;-220;
57.5;;214;
-693.5;;278;
225;;351;
72;;600.5;
-933;;248;
63;;152;
56;;-472;
65;;92;
378;;601;
241;;593;
370;;187;
-604;;44;
-519;;105;
-25;;99;
233.5;;363;
83;;-4.5;
616;;706;
267;;328;
-25;;306;
806;;9;
-226;;798;
214;;1229;
420;;149;
73;;-57;
144;;56;
765.5;;47.5;
610.5;;100;
190.25;;509;
136;;155.5;
329.6666667;;59;
68;;830;
2971;;231;
1027;;63;
435.5;;95;
395;;190;
308;;280;
447;;1136;
2267;;280;
1169;;426;
2018;;190;
285;;312;
262;;685;
234;;320;
238;;377;
556;;1610;
500;;354;
-752;;110;
-71;;49;
308;;-124;
-559;;1152;
292.5;;523;
504;;500;
87;;244;
360;;109;
179.5;;378;
177;;46;
-336;;-1321;
288;;285;
-184;;376;
102;;379;
80;;219.3333333;
-604;;216;
-120;;161;
119;;95;
5;;36;
1259;;480;
195;;706;
347;;1396;
100;;994;
727;;951;
707;;414;
125.3333333;;290;
21;;318;
220;;614;
202;;52;
167;;318;
339;;614;
321;;91;
117;;3;
68;;-497;
89;;833;
106;;29;
145.5;;873;
-202;;468;
-785.5;;158;
320;;401;
438;;36;
-872;;99;
248.3333333;;125;
-103.3333333;;-7012;
723.6666667;;320;
258;;271;
-547;;-72;
332;;160;
320;;-840;
120.75;;150;
174;;926;
202.5;;150;
46;;124;
210;;123;
432;;208;
323;;571;
25;;358;
89;;798;
271;;-2;
1316.25;;73;
-127;;185;
161.5;;116;
560;;160;
503.5;;-1269;
96.66666667;;201;
1;;332;
102;;57;
217;;190;
266.5;;-528;
368;;-359;
68;;129;
100;;92;
138;;483.5;
34;;771;
216;;222;
346;;503;
324;;280;
238;;69;
160;;290;
74.5;;-186;
44;;226;
209.5;;57;
132;;278;
437;;-337;
112;;238;
306;;352;
506;;84;
35;;1899;
332;;233;
12;;883;
408.5;;-202;
152;;857;
110;;267;
248;;978;
-506;;181;
52;;151;
143;;205.5;
-325;;379.5;
52;;150;
-506;;207;
-175;;-140;
142;;176;
281;;1230;
40;;150;
74;;955;
-655;;1016;
630;;886;
180;;1112;
258;;80;
48;;188;
456;;-64;
-106;;51;
128;;63.33333333;
-604;;72;
214;;817;
138;;-31;
176;;572;
-198;;454;
69;;-310;
-1085;;116;
183;;698;
416;;110;
563.3333333;;119;
196;;725;
153;;290;
-1001;;1222;
75;;52;
340.8333333;;273;
146;;177;
152.5;;571;
78.5;;73;
484;;776;
93;;398;
-604;;131;
322;;275;
252;;272;
49;;369;
107;;243;
235;;283;
84;;298;
381;;158;
-295.5;;117;
-604;;611;
-176;;339;
119;;566;
69;;43;
150;;16;
1147;;-669;
-636;;616;
174;;187;
609.5;;466;
153;;363;
-340;;187;
234;;136;
417;;58;
34;;235;
153.6666667;;-842;
188;;569;
141;;874;
261.6666667;;107;
-218;;468;
170;;414;
70;;122;
276.75;;162;
70;;175;
37;;142;
269;;172;
138;;130;
-710;;143;
227;;288;
156;;-420;
365.5;;104;
509;;63;
538.5;;110;
39;;63;
276;;500;
336;;1816;
228.6666667;;-265.5;
-52;;-229;
251;;60;
-224;;382;
239;;24;
88;;9;
-435;;-56.5;
44;;204;
385;;291;
119;;370;
495;;222;
192;;875;
558;;652.5;
85.85714286;;125;
35;;528;
415;;110;
24;;-528;
71;;88;
105.5;;23;
233;;43;
-347.6666667;;152.5;
433;;290;
90;;232;
-376;;238;
-210.5;;775;
173.4444444;;-335;
118;;12;
133;;155;
90.70588235;;989;
273;;150;
80;;122;
-2280;;260;
31;;544;
120;;162;
72;;1050;
243;;132;
308;;125;
-710;;420;
58;;463;
93;;167;
120;;786.5;
196.5;;225;
695;;429;
528;;186.25;
61;;327;
378.5;;164;
171;;305;
-179;;629;
218;;187;
1892.666667;;248;
541;;222;
394;;571;
275;;1011;
84;;50;
615;;530;
129;;1700;
130.3333333;;367;
233;;1157;
110.3333333;;810;
1601;;197;
140;;220;
123;;432;
378;;186;
123;;83.5;
570.5;;113;
89;;39;
912.3333333;;216;
131;;559;
555;;348;
85;;632;
-548;;306.5;
36;;141;
45;;1310;
57;;2329;
-121;;61;
266;;687.5;
592;;137;
582;;649;
29;;571;
156;;204;
294;;204;
428;;1125;
69;;-197;
7;;341;
2350;;3504;
1464;;258;
-604;;117;
43;;275;
-658;;201;
144;;140;
209;;326;
-164;;775;
523;;79;
76.5;;218;
519;;81;
249;;233;
259.6666667;;249.5;
151.4;;42;
173;;61;
119;;331;
181.6;;58;
210;;328;
-545;;88;
1195;;-353;
116;;88;
164;;494;
-355;;1056;
161;;225;
117;;414;
-1272;;-8;
834;;153;
172;;52;
1226.5;;-173;
376;;46;
343.5;;289;
106;;506;
380;;385;
94;;-3691;
148.3333333;;500;
56;;97;
538;;809;
-157;;299;
69;;125;
359;;424;
134;;39;
-598;;267;
-465;;104;
239;;-1342;
189;;457;
66;;326.5;
-115;;4479;
208;;20;
191;;264;
193.5;;285;
344;;220;
73;;-1516;
-308;;92;
133;;370;
167.6666667;;1665;
485.5;;-36;
-604;;259.5;
211;;40;
374;;40;
116;;140;
74;;-57;
363;;111;
603;;214;
142.5;;359;
111;;-109.5;
772;;54;
129;;-140;
-297;;254;
-196.6666667;;128;
34;;371;
587;;91.5;
120;;66;
188;;242;
106;;157;
-604;;260;
90;;334;
804;;248;
212;;648;
266;;520;
129;;-331;
49;;27;
-207;;381;
210;;255;
-1257;;142;
174.75;;115;
396;;296;
132;;3185;
39;;81;
34;;339;
174;;140;
-4.75;;212;
298;;977;
240;;415;
220;;895;
222;;320;
80;;102;
278;;30;
296;;212;
335;;-308;
128;;875;
240.375;;601;
25;;1760;
340;;12;
241;;769;
-761;;605;
432;;14;
-45.5;;106.5;
664.5;;126;
269.75;;75;
479.5;;279;
235;;-503;
205;;158;
212.25;;143;
42;;130;
203;;104;
-125;;367;
256.3333333;;54;
-697;;233;
330;;657;
110;;144;
-355;;89;
170;;721;
1840;;290;
-604;;124;
193.5;;406;
14;;371;
-381;;164;
149;;530;
303;;635;
14;;7;
17;;839;
133;;199;
152;;2101;
81;;692;
-104.5;;-227;
155;;1039;
54;;114;
215;;276.5;
33;;788;
340;;231.5;
34;;449;
389;;124;
572;;160;
692.5;;289;
-8;;-89;
185;;-104;
124;;43;
-4;;72;
66;;127;
721;;280;
144;;945;
75;;123;
-1208;;-5241;
-55;;47.33333333;
-604;;780;
-604;;34;
-655;;10;
153;;69;
149.5;;72;
95;;77;
-96;;-196;
354;;109;
195;;363;
-752;;476;
70;;-109;
263;;122;
-559;;599;
97;;685;
138;;-1251;
14;;862;
294;;550;
-1143;;3380;
105.5;;130;
-667;;92;
-604;;509;
51;;141;
438;;-716;
-394;;54;
358;;287;
26;;101;
104;;212;
333;;412;
103.5;;109;
2995;;-171;
87;;455;
623;;80;
-122;;400;
239;;70;
-55;;28;
186;;250;
365;;-4;
288;;88;
650;;292;
150;;221;
-604;;-27;
230;;280;
-3;;646;
-788;;398;
1265;;902;
154;;154;
-408;;1509;
-87;;1883;
127.5;;851;
254;;166;
20;;244;
254;;802;
518;;240;
254;;429;
130;;181.5;
30;;266;
129;;106;
483;;286;
115;;212;
81;;165;
123;;431.5;
327;;200;
-595;;369;
158;;154;
960;;1136;
495.5;;84;
-630;;505;
153;;414;
304;;164;
336;;149;
462;;726;
133;;81;
260;;393;
177;;377;
-376;;648;
278;;719;
153;;92;
215;;-840;
395;;480;
245;;383;
558;;3292;
327;;726;
-651;;143;
34;;403;
901.6666667;;132;
168;;250;
23;;61;
330.5;;12;
104;;164;
341;;291;
318;;527;
22;;3042;
-81;;496;
133;;653;
154.5;;104;
-3622;;306;
234;;1400;
116;;479;
-2;;312;
1295;;489;
310.6666667;;48;
122;;83;
218;;172;
-452;;394;
-355;;314;
153;;577;
287;;616;
192;;105;
84;;74;
157;;537;
798;;35;
274;;176;
254;;922;
120;;11;
78;;297.5;
-114;;380;
4;;141;
251;;95;
717;;186;
70;;161;
352;;512;
-1121;;366;
64;;987;
218;;216;
119;;1074;
127;;122;
99;;136;
200;;747;
113;;276;
310;;182.5;
133;;220;
46;;23;
143.5;;159.5;
-565;;308.5;
246;;346;
159;;1143;
359;;574;
158;;71;
357;;168;
168;;301.5;
-762;;507;
114.5;;266;
53;;252;
257;;330;
70.33333333;;280;
-452;;583;
-604;;417;
66;;243;
-124;;538;
130;;350;
77.33333333;;1110;
389.3333333;;134.5;
15;;144;
381;;416;
297;;293.5;
226;;831;
212;;368;
133;;249;
422;;594;
1290.5;;403;
331;;44;
-636;;433;
69;;69;
353.5;;813;
139;;154;
326.6666667;;560;
-762;;790;
270.5;;414;
-326;;103;
-87;;-13;
133;;995;
214;;791;
352;;587;
-604;;177;
158.5;;551;
173;;459;
284;;-15387;
647;;113;
153;;150;
127;;70;
1148;;843;
-3;;340;
156;;137;
172.5;;465;
80;;63.5;
1402;;243;
1245;;277;
19;;130;
199;;1154.333333;
916.6666667;;164;
65;;71;
135;;267;
199;;174;
109.3333333;;390;
-300;;231;
0;;147;
46;;137;
532;;1177;
279;;571;
157;;1858.5;
162.8888889;;171;
915;;-672;
-636;;1536;
1321;;-54;
79;;254;
106;;297;
298.5;;144;
130;;218;
180.8333333;;338.5;
94;;214;
386.7142857;;1034;
47;;40;
356;;985;
191;;56;
-244;;612;
177;;120;
805;;795;
30;;70;
325.5;;131;
144;;212;
-84;;80;
230;;261;
824.5;;99;
156;;335;
152;;527;
85;;123;
474;;93;
131;;72;
336;;78;
2263;;403;
-178.5;;165;
-665;;1439;
904;;330.6666667;
104;;-1021;
-581;;147;
173;;225;
71;;566;
69;;21;
522;;36;
471;;12;
645;;900;
228;;58.5;
110;;473;
195.5;;186;
-1272;;514;
389;;579;
360;;217;
276;;571;
-1272;;328;
264;;527;
1042;;206.5;
93.5;;425;
14;;518;
140;;590;
231;;1378;
153;;144;
179;;221;
-578;;1608;
290;;-21;
192;;200;
520;;-14.5;
447;;1254;
-5292;;366;
-403;;650;
90;;269.5;
249;;471;
146.25;;277.5;
255;;184;
106;;792;
153;;-301;
226;;2380;
164;;504;
265;;365;
621;;781;
87.5;;89;
125;;240;
269;;214;
66;;427;
409.5;;196;
87.5;;592;
87;;15;
287;;366;
483.5;;31;
370.3333333;;5;
-336;;164;
