Кластер 1;Кластер 2;Кластер 3;Кластер 4
3419;2015;741;9400
2034;849;467;3950
9219;2299;1249;1800
2500;2947;1840;990
1428;6675;760;3198
3980;598;2816;26415
4047;639;3589;8194
1838;7540;220;3056
1664;349;567;2130
2090;499;1072;14725
2301;1290;280;23749
1951;1798;1546;4099
3832;1599;14999;28824
11174;3346;1879;990
990;5998;2199;9063
4183;1506;977;3372
6250;2078;2386;31925
5566;478;1233;10998
989;4609;779;8371
1450;6472;689;3990
5164;5048;1458;7000
1772;4062;99;1205
1085;1399;519;6420
2576;499;3509;6132
2977;1178;2346;1140
1416;1999;838;11320
5258;977;2289;6890
6449;552;384;5359
4070;15336;1071;7999
1970;4599;2639;8644
2450;2736;1451;13730
4331;286;1965;2490
721;1443;1850;1689
2098;4599;768;1499
11219;11360;210;1935
1035;4798;3001;5681
1218;9598;1939;1805
4196;828;4528;1510
2098;5100;1120;8440
1980;24921;160;3144
1492;3663;1690;32290
3922;499;2609;3499
2085;61755;1639;23242
4288;359;249;25900
3834;1804;1201;3449
735;4030;1688;5980
2695;2899;4888;1850
4948;4012;2499;5573
7052;3895;317;4828
2872;3554;165;2460
3479;14498;2492;1329
2398;799;1750;2330
1998;5576;5608;5740
1707;718;939;23830
1199;3819;2883;7850
6658;648;2131;7199
1735;1676;1503;1053
5184;23557;1680;23472
3089;974;492;25805
2184;3364;2181;3420
3149;3258;2167;2180
14516;1999;1608;5235
3518;1461;201;2847
1763;359;2037;6799
2696;2991;2657;14725
1699;439;704;16167
2216;1098;1404;7196
519;1990;1151;10370
3091;2999;2870;8700
1049;1999;1489;2138
3648;5717;599;23350
5836;7081;2515;5273
1042;16370;4109;1805
704;1222;599;5400
1467;1332;5957;8170
1049;2368;5246;33660
693;1099;6978;16150
2913;2399;1770;60051
2196;1300;1909;22790
7926;1037;720;4937
1500;20492;2665;11829
5609;11362;3727;24348
8868;518;1656;2708
1978;3500;28024;6830
2422;10996;3380;3193
3969;1170;5968;2241
2900;279;1852;6689
949;5303;809;2839
6306;6771;2581;2755
692;4599;4036;2055
1067;799;699;32933
980;1456;5708;4479
4760;4300;529;31131
724;1500;3532;5954
1612;1733;5245;12400
2936;6997;1398;7515
1165;1957;320;2500
1088;2348;3829;5405
3882;548;1922;4035
1033;1497;1598;7190
6881;6162;99;5750
5300;9163;1515;10905
7006;7395;220;2869
2098;2105;716;4410
1729;1699;349;3950
3240;2822;1839;42598
16546;766;2652;7698
3429;2816;2809;5751
3019;1850;1196;2850
4975;3363;568;1259
11899;6328;610;11840
999;2599;1485;6178
2500;2299;6025;2490
4986;4296;2916;3950
2900;799;909;5415
164;2998;2199;1800
3000;399;490;5320
1178;29396;1939;6880
2104;917;1279;4950
1986;3640;417;42094
6859;3845;699;22210
741;1999;407;36500
586;1337;3950;5320
2580;1399;1350;4679
2002;1299;4476;11500
7394;11741;1818;6279
2314;1609;599;1699
4098;1799;2469;5999
4699;999;981;1615
780;6178;319;26400
285;1198;147;5700
1894;2600;1469;9990
8340;799;1106;22630
446;2545;349;1990
6960;2318;1499;2190
3185;2952;1000;19000
1076;899;1235;7850
2596;2385;1689;20217
2603;15638;410;565
3548;3160;258;3765
297;5843;598;1610
989;240;966;5225
258;3277;1000;1165
1481;1119;2777;3999
1549;4407;541;5499
2993;495;1298;2600
6218;1307;5999;8250
4670;999;1009;24500
1699;2599;6834;15759
2398;5725;236;3664
1199;759;440;3515
1140;767;3026;6156
1330;1958;412;6299
424;11329;808;3765
5400;3167;540;23500
2058;1689;12248;4200
4570;899;460;11923
1770;2099;4416;5700
6430;1475;792;1200
915;1408;1397;5690
7217;9064;745;7858
3432;267;969;11281
8227;3605;6107;820
1279;5927;1128;6352
1612;999;4299;7999
2900;4435;113;22490
796;1324;6165;23100
4002;1424;395;2488
716;6884;1192;5900
5005;1785;599;5121
32050;777;897;6799
2653;3818;1924;33190
3404;559;1110;19611
1623;945;999;11210
5513;750;560;2840
600;3586;3618;41958
2600;3960;2100;3950
2113;2830;2369;5771
914;1235;1354;6330
2098;3337;1110;23590
1490;3251;350;4990
8488;2507;820;3250
2577;2329;2110;13620
3313;1485;750;600
603;2911;2118;3520
2491;4788;2700;5800
353;12004;1099;38740
4293;999;1142;2375
2500;8104;2141;5158
1830;12399;639;1235
630;2220;532;2707
2998;1030;1000;22600
4760;1499;1244;16598
1933;2999;2673;6989
7098;2789;909;25853
1412;1533;2009;2434
4480;1744;459;5750
705;1723;6260;7640
5920;4099;2877;3132
2805;8375;2090;7200
1977;3806;8255;5700
2605;2145;889;27300
4173;2399;254;25359
3469;5398;934;6940
2139;6313;4299;3895
3267;1398;1137;18460
5245;3184;1350;627
778;2247;5129;11970
1250;1857;562;2180
2957;964;1111;4166
5910;1299;229;5515
2860;4399;398;18905
2856;2099;1639;3100
2484;2010;9038;2250
471;6698;2498;3150
1513;1619;2198;3950
2174;4884;4100;23990
5769;3695;1639;23940
7632;2275;3607;23940
5600;1939;510;8840
1032;799;349;28950
4350;2340;1999;1990
5819;398;1266;7900
2876;3660;2177;17300
3030;1599;5718;5999
1379;1533;1081;22855
7843;1099;3950;32219
5680;7080;180;380
11450;1899;2999;2470
8925;2262;7235;1497
1904;603;3350;1180
2083;1924;1123;3700
878;2457;5441;1370
4287;5799;1190;693
727;1069;2149;6799
768;499;586;7992
4080;649;760;2120
3956;359;467;6930
2398;2778;1148;4499
2859;4086;2098;2375
2900;949;1410;5200
1998;987;3666;2256
1998;459;644;2025
2523;789;2988;1625
2488;12797;1344;8934
12990;399;3499;2800
1738;11597;560;463
3996;2199;885;30530
2582;1833;195;36499
2970;6679;1833;2078
878;1464;2560;499
993;209;2400;18046
2967;3699;363;1615
3346;559;2525;999
7530;2368;1666;22350
3337;999;2755;1230
7216;10841;719;25990
9000;2897;2029;7589
4945;9499;1223;3895
2900;3086;523;28871
2076;1190;1420;23343
987;1289;4356;24805
7000;4046;430;15247
1978;299;2162;26400
1203;3381;1314;26836
6294;3669;5480;1750
2963;2944;477;13750
1978;3856;2941;21208
2967;3491;1458;2159
1870;5449;1609;3950
4846;1057;1899;3135
3717;684;2802;850
453;5898;2764;3200
2025;1099;539;12838
6440;2611;2659;999
4632;2011;260;2100
2098;3998;599;4790
940;3113;599;10792
2946;2799;4595;3895
2359;6581;1251;25506
1099;9197;517;10000
4763;3049;610;2880
825;3716;599;2649
5166;369;3499;2008
989;24249;109;2256
3028;1119;2870;2755
1024;3115;1090;6184
12633;4105;390;23990
2322;4487;3301;21500
1499;13200;3470;2750
6537;7623;1779;3999
1450;958;2861;13200
9950;6412;168;1750
2401;2371;8862;53298
2223;1047;339;10449
4966;966;1399;10953
3956;3199;3144;12500
7880;10228;840;4599
1978;1585;3048;3770
3000;1153;3554;11998
3649;4898;240;11020
1396;836;559;509
2344;1961;1506;390
4431;4507;715;645
2098;4014;754;11845
2505;1133;1519;7685
4662;984;842;2090
493;3899;796;1235
1677;6510;209;2370
4067;2218;1220;3550
11414;2853;1529;4499
2957;2795;1207;25400
7395;2767;1399;27095
1180;3962;1060;7150
2247;999;889;3039
17910;2089;2830;26505
62341;2514;326;1427
2040;1144;1819;17020
300;1959;5528;2375
3147;499;1819;38213
4340;771;847;4999
3313;1498;1908;690
2500;3238;4981;1510
1788;7210;4919;1610
4152;6152;447;2123
1474;1099;840;7990
634;4803;2042;3895
1857;6935;1579;759
717;999;500;6227
3412;299;773;5240
8951;3325;2954;4999
494;5276;907;3499
1089;4165;699;6980
4790;1166;959;1040
2395;2999;240;3242
796;1347;3159;2304
6282;727;1770;6030
3345;3599;259;1720
430;1076;1809;3470
2277;99;900;33970
1008;2499;699;3515
2121;1743;2919;2900
4035;3285;2408;16830
2323;2085;5137;110000
1640;592;1890;1805
3964;10525;3064;6079
1656;124;608;10005
949;2094;389;3399
798;2526;1659;4664
4730;1016;393;3999
6240;2731;2699;13700
1499;1444;1070;3039
5014;3098;10999;18995
4319;2199;2729;1425
1699;12831;796;1100
3147;699;1202;330
1203;7429;360;4929
2098;5552;804;16698
975;2898;356;14450
5881;1242;3642;8990
491;2919;4864;7999
11943;748;1158;19475
3868;1799;1220;140
3996;1896;2899;21593
6700;14907;2177;1520
2250;6179;3044;5998
2218;6798;1096;3766
1172;1926;440;9680
1692;5345;1309;5359
8544;1899;2371;1200
2950;899;2185;5044
2048;7469;2164;23750
3254;3486;7266;13190
1350;6392;1627;12999
1610;2339;634;4679
1130;3335;10999;8396
833;5736;4888;15015
6951;9723;2158;2375
1998;4674;3565;8255
10490;699;826;20876
4613;7798;1788;1080
4155;68168;2909;4788
1620;7659;1208;850
2112;2197;3799;18900
4017;1996;2167;3752
2446;9588;1919;4740
7987;3804;1849;11400
1635;7529;1399;5788
3525;499;1285;36119
7912;558;939;14254
995;3499;3635;21126
3968;2239;1742;5999
6160;2514;1916;24700
1904;5063;2783;641
1099;760;2760;5890
2933;1018;1748;10300
4687;1899;569;21060
3645;397;2002;3610
1450;2599;3509;2755
4500;499;1535;34459
2116;19817;10171;9839
6416;2987;390;3779
1143;1222;2979;3690
8653;2399;769;5222
5600;387;1088;3999
1129;1299;2427;1455
2145;1399;626;4679
3601;1699;934;8990
3016;2050;5350;7600
799;1782;5998;23100
2090;11896;573;12330
9288;399;2998;997
29773;5509;1450;7190
1272;4099;4175;1140
1830;1599;1879;19900
8017;948;656;2790
2350;1397;1534;9690
2343;1558;850;18145
1397;1283;3452;24122
1809;4099;286;11276
5603;8646;4872;1750
3704;4089;500;27938
4286;1497;288;2460
15472;1116;2156;3881
11907;2404;1167;750
5801;2699;972;810
9490;8956;3131;4700
8100;3999;530;17199
3192;1009;931;20100
3306;5106;2170;19136
9762;1499;5587;11030
8018;855;2502;25809
5362;2176;4794;3049
750;4199;658;6799
2420;2399;3459;1370
1450;4587;1999;3705
2716;1618;1489;1980
3643;973;2405;6070
2900;2510;1999;12634
8012;513;2410;3550
3076;731;440;2550
1498;1365;1299;1165
1450;463;899;19850
898;18881;399;2479
1770;1710;160;1037
2019;896;5872;24600
1101;3052;921;6530
1579;4299;3089;650
2229;4799;1549;4679
138;2799;1610;5675
3155;178;1009;5499
1497;866;2035;1890
13305;539;2079;10715
6135;5474;1279;2490
1309;1523;2809;2575
4306;1796;3369;20168
2831;899;1489;36936
2652;7774;840;3627
570;3054;531;11210
7039;299;1199;10100
2034;1399;999;2004
990;1199;3349;14999
1245;699;1488;7999
4955;699;607;3664
1350;2956;2395;13765
4760;3831;2156;5200
6037;1160;5501;8574
5408;549;869;29415
137;798;3895;2500
5331;3597;606;27216
1389;1398;1338;1425
2900;1934;3942;1040
2280;1197;2201;24620
2482;2299;5399;11180
1450;5999;1309;3854
9146;7273;1440;19197
1870;2453;599;8935
1699;759;1037;5499
7598;2699;700;23550
2500;2186;5359;3039
6990;5668;960;11510
1699;1699;4499;21900
2054;1758;4493;1790
320;693;913;2246
1499;2957;2609;1100
990;3163;1999;3895
4225;3153;519;13500
2486;3999;352;2648
9396;790;2299;220
2683;827;290;21671
4078;3999;2199;14600
2269;6848;1473;1935
11891;698;1376;1539
1827;2699;1389;35620
1699;4753;1266;6166
1049;10697;1496;5980
2281;1745;2162;5980
856;1399;1998;6650
1000;586;2794;2493
1699;1584;5726;16990
6182;14986;1157;12850
3225;1391;580;11990
3774;2948;449;2900
1450;6028;569;5690
2775;1816;809;8889
684;3997;4105;3255
2074;5197;2931;10464
1877;7599;799;7700
1499;3832;4713;10688
2320;1556;359;26312
2398;3015;12350;7590
1450;799;888;3500
4018;1498;2361;11530
4990;1036;3138;23833
11919;3238;3515;21600
3147;346;2360;9950
3319;25848;1969;23400
5939;4468;1099;27891
2599;15900;418;17512
2858;2899;870;305
2213;7161;4200;11298
2898;2811;3774;22325
2273;318;2064;10630
3688;1817;4672;7469
2572;3099;3700;26061
1149;2332;749;2375
6046;828;2926;18390
5155;6045;1769;5359
16847;1197;579;4679
1759;897;936;29000
1705;2199;1259;4679
2731;399;470;3000
2967;899;3643;25788
2856;598;2646;5810
2260;699;501;3881
2985;2154;2599;33465
1587;6898;79;3499
4113;4999;2399;37754
1978;1764;2633;26073
1384;5398;880;7490
3408;124;3881;1890
906;599;1129;3316
1548;759;549;37400
948;4513;203;4679
2951;4916;1580;4350
1450;5266;2699;1998
6719;1698;3799;17480
805;1903;516;21380
2868;9306;700;4600
2832;2044;2850;19977
1902;11187;247;23740
7045;3045;1089;10872
2485;863;1099;8265
1450;4885;4898;6270
858;13289;769;12450
5135;5865;1639;4999
1176;14253;874;32345
3468;798;4919;1940
11587;7167;3799;18045
3709;7682;1618;3040
1980;1104;459;19699
5960;2555;940;20805
7500;6993;1554;42916
2045;3589;3449;10468
1450;4510;1224;5499
4356;4765;1215;13992
4485;533;507;2850
1990;1996;4523;11749
976;8138;2530;11875
1886;408;700;22420
1712;5195;2431;26775
1699;5886;1450;21300
2192;2254;1380;1226
1665;1146;689;33484
1659;2328;798;23179
1498;3399;599;7240
1618;2028;1538;1890
2500;977;321;18990
6700;14356;2483;13299
2298;1446;270;11743
4851;3197;909;3999
2949;2150;15454;37919
1128;1830;1390;4309
1258;2670;689;5490
1640;1194;2990;11376
7103;399;1939;11640
2087;2501;1819;13480
3382;2499;1110;10300
455;9882;990;16244
750;3665;658;5919
12575;19064;1550;7999
2311;2867;1602;44704
2220;1899;929;10449
2550;36380;801;41320
2658;7293;349;13870
3089;3032;1189;6840
2799;997;3452;6374
1228;8614;1515;7220
8610;1764;2730;6778
1980;5240;1791;1625
2498;1304;911;5021
1998;4399;1370;27646
462;727;2880;2888
1291;6597;3020;3388
1254;2299;3960;2043
1901;2199;2549;5139
7303;7518;2525;20990
2900;2297;7375;2650
2732;4284;1199;6855
1978;2337;1973;4990
2900;4282;1975;4130
2172;4899;640;5499
9720;3432;461;20737
6546;1004;11093;57768
1499;3625;2830;580
544;1859;718;12700
3398;5078;1398;26172
1665;1127;1150;20499
2949;7796;3805;1948
2600;3812;459;5634
2805;3733;109;2290
7421;5091;1362;7475
1951;2837;869;1380
3597;2403;2527;990
5527;19379;1073;11066
8039;1169;1000;2651
1998;10524;2999;18530
3351;369;564;12999
1510;4519;599;1199
879;699;2670;17127
1153;3098;4609;1080
2030;2999;1945;2850
6515;2264;1530;25068
3276;1405;1399;25850
1599;1937;1780;2078
11510;3103;2809;3999
3065;2432;190;4540
2485;9492;11063;5919
12231;2589;980;13879
282;183;764;4947
8257;5408;3800;6549
18829;8465;3641;19900
1998;4190;2519;2330
1281;2410;2150;5690
1021;4777;2447;16204
3135;661;9324;4019
3089;14074;66;11970
1450;2457;4945;11600
2050;3599;2232;32050
1969;23002;4085;25253
915;1395;778;9992
4053;2683;1108;2755
2371;2628;473;13679
6046;2522;735;7999
3340;1802;2139;13186
2788;8154;1205;13289
989;5237;3201;4990
3636;8727;3430;60387
3701;1241;358;2550
4196;3095;4580;29200
385;6631;2648;4460
3880;4324;534;13385
1319;948;670;6135
6078;799;1899;5699
4350;3318;1285;4799
951;717;529;5499
1149;8659;3738;12450
445;1299;3554;17200
1912;2203;1849;4679
1520;6563;349;32517
1004;1197;1497;4299
3398;5598;3089;4679
935;3201;978;4990
1411;4399;2367;5325
5550;3177;1566;10100
4188;3168;1399;2755
662;2518;931;3910
4818;1519;3717;12330
2911;599;7598;2330
3607;3196;3839;2640
240;3157;5149;6799
6008;2590;429;6310
2152;1498;666;6168
4743;2832;412;8990
1578;598;610;8990
1117;3537;680;11220
54728;8763;1852;1425
1960;2848;320;12350
1630;799;3762;9899
1617;699;314;77009
1786;2120;2809;2290
3450;3500;3837;35030
1068;839;1062;1200
1496;5880;1779;16300
4650;5198;2350;23910
2098;2953;3449;2070
1712;7563;5250;6943
2181;1199;754;16150
990;2438;572;4599
3498;3370;318;36500
1198;1700;1197;1890
860;1299;1219;8324
706;598;2326;8987
4155;2799;249;7999
2196;5556;1341;1190
1822;2106;3674;3041
555;3630;7830;3249
1998;2306;3773;238
2550;5618;876;1500
1998;493;1869;22450
1124;898;1155;11350
5008;2299;379;3664
999;2402;2178;27891
5100;5192;1110;8990
1931;5729;3948;6299
939;9471;6263;16149
449;4094;909;7750
3600;2121;2567;19569
2229;2473;902;10439
309;13456;398;540
2764;2693;1347;36170
519;2141;1576;2895
989;4634;1170;1129
2818;8397;1200;29125
2090;437;1677;5620
1155;5490;2284;8075
1049;2901;1357;6300
3197;5399;410;5630
820;1999;1170;14799
2600;379;1374;45074
3093;9893;1889;7570
2081;999;962;3050
5313;2250;1112;3779
2500;1933;349;14240
10493;1751;2748;4799
2997;799;4997;3553
1927;2699;662;4679
4954;2748;3068;30990
3996;5323;7525;1890
2098;1778;11171;32350
990;4657;4590;5740
34393;7687;1513;820
2418;1754;1975;4679
1989;3530;1139;2900
1440;1499;1769;8075
999;5099;2587;2850
2239;20427;709;6075
690;5629;1087;12569
2508;4599;2100;5620
999;3339;909;5228
1279;1327;1845;11829
1187;1062;920;27807
840;2699;1459;8959
2417;1952;709;51200
1533;5464;1818;5990
1980;5454;3029;5499
1929;1342;1779;11399
1980;3199;867;29450
7303;2198;471;11774
7069;6077;1012;1478
3351;16371;3029;1710
990;1350;1949;15730
509;2815;747;35180
4925;1684;1549;2470
2748;1799;2867;4799
2048;8511;3667;1700
4232;3584;4227;3040
6288;2829;4038;2490
1450;747;4666;14350
18696;8156;594;22325
2701;999;344;7640
3956;1606;70;4990
3248;2905;310;3420
3599;2638;6875;8340
5326;1497;1327;6640
5069;3117;925;675
305;2399;459;909
7357;4326;398;7929
1699;1982;2379;3859
1152;2999;1202;32422
2312;1560;1679;4940
2536;4099;1084;1950
875;3472;2774;4940
1086;3499;509;1230
5422;5298;909;8929
669;10095;175;3040
2997;1999;840;2776
853;6263;419;1390
1167;2667;9519;452
13771;469;575;2375
1551;3059;1060;18507
4487;2398;1996;9965
2178;7300;689;5415
10483;1703;1180;4085
3755;799;374;3199
3292;4298;1565;7600
4196;584;1565;7100
7345;4384;1286;3790
435;2499;1399;1500
1100;899;621;990
1147;899;2000;5025
12793;1199;2890;6839
554;2170;5428;7491
226;2616;705;1999
4519;1659;1809;980
5217;2346;1360;3499
2977;2422;479;11580
1980;2999;567;125
2098;9796;1161;2565
5581;5270;1248;680
4530;694;2330;1425
1839;5153;2304;7395
858;6569;2641;13237
2341;8198;1569;1990
5310;129;998;1710
3298;6677;399;51144
780;1999;1235;9784
9529;1642;470;6174
2218;4004;4609;18948
22544;5003;1318;5225
1706;2759;2032;6650
1450;2099;4403;2975
909;4369;2549;1290
2360;429;4000;1290
3534;999;2096;1140
8813;2298;800;2993
7464;579;2654;5750
2199;2899;6004;1592
7106;4620;1122;3161
1660;3399;5912;4590
4287;7989;10345;13480
3029;5839;1680;410
4079;1058;6721;7418
14019;11807;635;8690
1834;6363;2241;24357
3969;1226;271;3825
2028;3799;1339;11019
6877;1057;1072;5453
497;1998;1549;5090
1375;1024;1061;27900
1225;1332;1340;5750
1449;2078;370;9780
16980;3253;1122;1590
2318;4499;7099;1425
2305;720;4290;4030
1587;3632;1527;13990
5683;699;2319;1864
1418;1993;2999;1425
1399;2258;1399;44552
2997;1204;840;990
953;6065;1368;1200
3147;938;5207;27025
2140;7994;564;5115
5266;5518;1942;26300
1392;1196;630;11902
13044;8475;2310;4679
1327;7589;852;13896
6583;2704;531;1701
4294;2599;635;7150
3063;3499;560;13866
429;1550;6871;4990
930;1897;843;18508
2772;6698;2970;25365
471;5251;785;8265
1978;2007;2099;2550
3622;894;469;2945
394;3216;3747;5359
3596;15522;9405;2151
989;1537;5210;3610
2897;3499;2259;1899
1880;1372;3650;11635
2860;1097;3846;34599
17120;1398;26276;1340
992;3189;2100;7930
4050;9952;10733;700
2098;4589;392;1300
1225;3699;1653;25840
1028;2599;1360;2330
2970;1499;2598;4720
1606;954;2899;3971
7472;726;3275;6640
1416;8697;6397;12603
5691;399;10286;3512
17449;7263;1329;5225
1450;3199;730;1168
499;7504;288;6650
4068;663;2099;990
2967;1175;5285;26400
4020;4446;865;22509
399;2039;879;4269
790;2024;2560;22420
3431;2969;543;7190
2997;6420;3839;4679
2124;1699;549;4720
22234;1549;188;13312
2098;3159;3250;3860
164;1699;399;9630
1450;3419;1190;13939
7774;899;498;1269
8345;1837;4406;4540
706;9032;1216;4679
8142;2699;5695;16149
2024;2206;1451;2850
1351;1841;1451;152
3745;9802;1259;1899
5970;7662;8871;4512
3956;418;2070;1990
4586;999;1992;33805
4380;4612;2998;2975
2583;5646;4772;28500
5189;5801;1295;4990
1499;1397;1189;600
2115;8838;7161;19438
9465;1956;3096;1890
2605;1796;1590;3998
6030;2991;7700;25618
1980;1698;319;600
952;549;1805;161
666;149;168;25500
576;1116;1239;2270
3460;2673;300;26220
428;8241;310;990
1980;1141;288;4086
4050;1697;879;18305
4950;786;429;2946
1430;1188;550;6330
2516;2053;1930;1370
8312;1799;889;1800
1978;2642;250;1370
4945;1696;709;2560
4448;1997;909;21673
1986;4958;1690;1099
1759;4349;1067;3950
